game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first
QZYZQYP,1908,Arkansas State League,1908-04-20,0,regular,Kinman,
SZKFHQT,1908,Arkansas State League,1908-04-20,0,regular,Gampher,
JKTVTMD,1908,Arkansas State League,1908-04-20,0,regular,Cratty,
DBWFTLX,1908,Arkansas State League,1908-04-21,0,regular,Crotty,
LXVRJVV,1908,Arkansas State League,1908-04-22,0,regular,Crotty,
JNMXZSJ,1908,Arkansas State League,1908-04-22,0,regular,Gamphor,
CNFCGGL,1908,Arkansas State League,1908-04-23,0,regular,Moore,
HZRXXST,1908,Arkansas State League,1908-04-23,0,regular,Gamphor,
ZNWZHHX,1908,Arkansas State League,1908-04-24,0,regular,Gamphor,
CMKCKPS,1908,Arkansas State League,1908-04-24,0,regular,Potts,
KXQDGJL,1908,Arkansas State League,1908-04-25,0,regular,Moore,
XGJTFNB,1908,Arkansas State League,1908-04-25,0,regular,Crotty,
JVWVKSM,1908,Arkansas State League,1908-04-27,0,regular,Welch,
JVWVKSM,1908,Arkansas State League,1908-04-27,0,regular,Ray,
SNZMSWY,1908,Arkansas State League,1908-04-28,0,regular,Crotty,
BCPKKVX,1908,Arkansas State League,1908-04-28,0,regular,Gamphor,
JDHMQMK,1908,Arkansas State League,1908-04-28,0,regular,Moore,
VBCSYHM,1908,Arkansas State League,1908-04-30,0,regular,Crotty,
QCPDBTL,1908,Arkansas State League,1908-04-30,0,regular,Crowley,
ZHXPQVX,1908,Arkansas State League,1908-05-01,0,regular,Crotty,
HHKJDXJ,1908,Arkansas State League,1908-05-01,0,regular,Gampher,
QNHCDBW,1908,Arkansas State League,1908-05-02,0,regular,Gampfer,
ZKCGZWB,1908,Arkansas State League,1908-05-04,0,regular,Crotty,
GWSYNNB,1908,Arkansas State League,1908-05-04,0,regular,Crowley,
TPPTLHY,1908,Arkansas State League,1908-05-06,0,regular,Crotty,
TRKCYGL,1908,Arkansas State League,1908-05-07,0,regular,Crowley,
GMJLQDX,1908,Arkansas State League,1908-05-08,0,regular,Crowley,
RVYXJZB,1908,Arkansas State League,1908-05-08,0,regular,Deaver,
WHXYLJF,1908,Arkansas State League,1908-05-12,0,regular,Gampher,
JPNNKHT,1908,Arkansas State League,1908-05-13,0,regular,Gamper,
PTVXKBW,1908,Arkansas State League,1908-05-13,0,regular,Crotty,
YPCJNDF,1908,Arkansas State League,1908-05-14,0,regular,Crotty,
ZPTWRJB,1908,Arkansas State League,1908-05-16,0,regular,Crottey,
RSSWMGN,1908,Arkansas State League,1908-05-16,0,regular,McAdams,
RSSWMGN,1908,Arkansas State League,1908-05-16,0,regular,Wray,
YSMMCCT,1908,Arkansas State League,1908-05-17,0,regular,Haeschle,
YSMMCCT,1908,Arkansas State League,1908-05-17,0,regular,McDowell,
ZCTZQNW,1908,Arkansas State League,1908-05-18,0,regular,MacDowell,
PYTGKHF,1908,Arkansas State League,1908-05-18,0,regular,Crotty,
HTYYGKV,1908,Arkansas State League,1908-05-19,0,regular,Kinman,
MJTZKSQ,1908,Arkansas State League,1908-05-19,0,regular,Crotty,
GNFMYTG,1908,Arkansas State League,1908-05-20,0,regular,Gampher,
TZDRGLX,1908,Arkansas State League,1908-05-20,0,regular,Kinman,
MBRXJYS,1908,Arkansas State League,1908-05-20,0,regular,Crotty,
KGQZQFX,1908,Arkansas State League,1908-05-21,0,regular,Gomphor,
DSDSYSM,1908,Arkansas State League,1908-05-22,0,regular,R.T. Simmons,
RWFCPXB,1908,Arkansas State League,1908-05-23,0,regular,Gamphor,
BLCWYLJ,1908,Arkansas State League,1908-05-25,0,regular,Simmons,
JBQCWDN,1908,Arkansas State League,1908-05-25,0,regular,Gampher,
XLCSDJP,1908,Arkansas State League,1908-05-26,0,regular,Gampher,
FTVCZRT,1908,Arkansas State League,1908-05-27,0,regular,Gampher,
YLVRJGT,1908,Arkansas State League,1908-05-28,0,regular,Gampher,
SSTQQMB,1908,Arkansas State League,1908-05-28,0,regular,Crotty,
VCNXLMD,1908,Arkansas State League,1908-05-28,0,regular,Goldsby,
WYRVTZK,1908,Arkansas State League,1908-05-30,0,regular,Goldsby,
SLCWLRP,1908,Arkansas State League,1908-05-30,1,regular,Crotty,
CDTYVRR,1908,Arkansas State League,1908-05-30,2,regular,Crotty,
LDGXNWD,1908,Arkansas State League,1908-05-31,0,regular,Goldsby,
PTRRTHP,1908,Arkansas State League,1908-06-01,0,regular,Gamfer,
GJVMYDV,1908,Arkansas State League,1908-06-02,0,regular,Gampher,
SRSFVFH,1908,Arkansas State League,1908-06-04,0,regular,Gampher,
QRZYPCW,1908,Arkansas State League,1908-06-08,0,regular,Grotty,
TKZFJYX,1908,Arkansas State League,1908-06-08,0,regular,Gampfer,
QCQRHCY,1908,Arkansas State League,1908-06-09,0,regular,Crotty,
YLNYGFZ,1908,Arkansas State League,1908-06-10,0,regular,Crotty,
HXMBPML,1908,Arkansas State League,1908-06-10,1,regular,Gampfer,
QLSDZSB,1908,Arkansas State League,1908-06-11,0,regular,Gampfer,
MKZCVPR,1908,Arkansas State League,1908-06-11,0,regular,Crotty,
FPJMGTG,1908,Arkansas State League,1908-06-12,0,regular,Crotty,
VKFMPWR,1908,Arkansas State League,1908-06-12,0,regular,Gampfor,
BZCSTCW,1908,Arkansas State League,1908-06-13,0,regular,Crotty,
VPDCGZX,1908,Arkansas State League,1908-06-13,0,regular,Gampher,
SHRHFWN,1908,Arkansas State League,1908-06-15,0,regular,Crotty,
ZTYJSCR,1908,Arkansas State League,1908-06-15,0,regular,Goldsby,
PNDQRQJ,1908,Arkansas State League,1908-06-16,0,regular,Gampher,
LWKZPDR,1908,Arkansas State League,1908-06-16,0,regular,Golsdby,
WLXBTGT,1908,Arkansas State League,1908-06-16,0,regular,Crotty,
LVHSNZF,1908,Arkansas State League,1908-06-17,1,regular,Duran,
DGHGQKD,1908,Arkansas State League,1908-06-17,2,regular,Duran,
KZQTVFX,1908,Arkansas State League,1908-06-18,0,regular,R.T. Simmons,
HRQKWDB,1908,Arkansas State League,1908-06-18,0,regular,Durand,
CCSTTBQ,1908,Arkansas State League,1908-06-18,0,regular,Gampfer,
XJDMSVD,1908,Arkansas State League,1908-06-19,0,regular,Crotty,
SNGMWSD,1908,Arkansas State League,1908-06-19,0,regular,Gampher,
YYQRLTX,1908,Arkansas State League,1908-06-20,0,regular,Gamfer,
QJSRDCY,1908,Arkansas State League,1908-06-20,0,regular,Crotty,
WKNRBNQ,1908,Arkansas State League,1908-06-22,0,regular,Gampfer,
JFCCRSY,1908,Arkansas State League,1908-06-23,0,regular,Gampfer,
HLWFBTJ,1908,Arkansas State League,1908-06-24,0,regular,Gamfer,
PQCTGCX,1908,Arkansas State League,1908-06-25,0,regular,Crotty,
TVPLLBK,1908,Arkansas State League,1908-06-26,0,regular,Crotty,
JMWMHNW,1908,Arkansas State League,1908-06-26,0,regular,Druand,
XPTJCDM,1908,Arkansas State League,1908-06-26,0,regular,Gampher,
PZHLDXW,1908,Arkansas State League,1908-06-27,0,regular,Crotty,
JRCCCJF,1908,Arkansas State League,1908-06-27,0,regular,Durand,
YZYYCSX,1908,Arkansas State League,1908-06-27,0,regular,Gampfer,
NLJDDPK,1908,Arkansas State League,1908-06-28,0,regular,Durand,
JZJQFTM,1908,Arkansas State League,1908-06-29,0,regular,Gampher,
FMXVXJH,1908,Arkansas State League,1908-06-29,0,regular,Crotty,
YWRMXWD,1908,Arkansas State League,1908-06-30,0,regular,Crotty,
BWQQLVM,1908,Arkansas State League,1908-06-30,0,regular,Gampfer,
BXZZXWL,1908,Arkansas State League,1908-07-01,0,regular,Crotty,
XJQNNGZ,1908,Arkansas State League,1908-07-01,0,regular,Gampfer,
YLXCTXZ,1908,Arkansas State League,1908-07-02,0,regular,Crotty,
QXDYGLL,1908,Arkansas State League,1908-07-03,0,regular,Gampher,
YTHCFGY,1908,Arkansas State League,1908-07-03,0,regular,Crotty,
KYXLXZW,1908,Arkansas State League,1908-07-04,1,regular,Gamfer,
WMVJKCL,1908,Arkansas State League,1908-07-04,2,regular,Gamfer,
KTWPLVP,1908,Arkansas State League,1908-07-04,1,regular,Durant,
JPXRTDS,1908,Arkansas State League,1908-07-04,2,regular,Durant,
DPXHMZS,1908,Arkansas State League,1908-07-04,1,regular,Crotty,
WRBRWDV,1908,Arkansas State League,1908-07-04,2,regular,Crotty,
SJCJQVH,1908,Arkansas State League,1908-07-06,0,regular,McAdams,
VQCYFVG,1908,Arkansas State League,1908-07-07,0,regular,Stoeder,
XRJRGTB,1908,Arkansas State League,1908-07-07,0,regular,Gampfer,
WZZXTVY,1908,Arkansas State League,1908-07-08,0,regular,Crotty,
ZDLYYGF,1908,Arkansas State League,1908-07-08,0,regular,Durand,
CDWSVGB,1908,Arkansas State League,1908-07-09,0,regular,Kimball,
GVTDMYN,1908,Arkansas State League,1908-07-09,0,regular,Crotty,
FVTNRWP,1908,Arkansas State League,1908-07-10,0,regular,Durand,
MWKMTXL,1908,Arkansas State League,1908-07-10,0,regular,Crotty,
PFWNQNT,1908,Arkansas State League,1908-07-11,0,regular,Crotty,
RDDNMJL,1908,Arkansas State League,1908-07-11,0,regular,Durand,
RZSTFVD,1908,Arkansas State League,1908-07-13,0,regular,Durand,
BFXQKBP,1908,Arkansas State League,1908-07-14,0,regular,Gamphor,
WMPJLVD,1908,Arkansas State League,1908-07-14,0,regular,Durand,
VNLHZGC,1908,Arkansas State League,1908-07-15,0,regular,Durand,
LQFMPYS,1908,Arkansas State League,1908-07-16,0,regular,Durand,
TXJWKTN,1908,Arkansas State League,1908-07-16,0,regular,Crotty,
BVBMJDH,1908,Arkansas State League,1908-07-17,0,regular,Durand,
KYNTQYN,1908,Arkansas State League,1908-07-17,0,regular,Crotty,
LMWZMZL,1908,Arkansas State League,1908-07-18,0,regular,Crotty,
BQHXMMN,1908,Arkansas State League,1908-07-18,0,regular,Durand,
JSXDMXR,1908,Arkansas State League,1908-07-20,0,regular,Crotty,
PNYYDBX,1908,Arkansas State League,1908-07-21,0,regular,Crotty,
MZNGNGR,1908,Arkansas State League,1908-07-21,0,regular,Gamphor,
QFVLNQX,1908,Arkansas State League,1908-07-22,0,regular,Crotty,
YZMPWYM,1908,Arkansas State League,1908-07-23,0,regular,Walters,
PXZKWQY,1908,Arkansas State League,1908-07-24,0,regular,Durand,
RLNJQGP,1908,Arkansas State League,1908-07-24,0,regular,Crotty,
PZXGZDG,1908,Arkansas State League,1908-07-25,1,regular,Crotty,
TGDZQVF,1908,Arkansas State League,1908-07-25,2,regular,Crotty,
GZXKYYX,1908,Arkansas State League,1908-07-25,0,regular,Durand,
LQJBXTP,1908,Arkansas State League,1908-07-27,0,regular,Durand,
HSGWMHR,1908,Arkansas State League,1908-07-27,0,regular,Crotty,
KVBHKHJ,1908,Arkansas State League,1908-07-28,0,regular,Shaw,
KVBHKHJ,1908,Arkansas State League,1908-07-28,0,regular,Brumling,
VRJWZCW,1908,Arkansas State League,1908-07-29,0,regular,Clare,
QWRGKJY,1908,Arkansas State League,1908-07-30,0,regular,Crotty,
WLDTYDZ,1908,Arkansas State League,1908-07-30,0,regular,Durand,
ZBTCNYM,1908,Arkansas State League,1908-07-31,0,regular,Crotty,
RPGWRPV,1908,Arkansas State League,1908-07-31,0,regular,Durand,
HWWVMCM,1908,Arkansas State League,1908-08-01,1,regular,Crotty,
XSMNPKL,1908,Arkansas State League,1908-08-01,2,regular,Crotty,
SQVBSTF,1908,Arkansas State League,1908-08-04,0,regular,Durand,
CTYMSWQ,1908,Arkansas State League,1908-08-05,1,regular,Durand,
CGGNTCZ,1908,Arkansas State League,1908-08-05,2,regular,Durand,
KBQDVYK,1908,Arkansas State League,1908-08-06,0,regular,Crotty,
TWPLSMN,1908,Arkansas State League,1908-08-06,0,regular,Durand,
GCWKDRY,1908,Arkansas State League,1908-08-07,0,regular,Crotty,
YWMRSBT,1908,Arkansas State League,1908-08-07,0,regular,Durand,
HYXSFBJ,1908,Arkansas State League,1908-08-08,0,regular,Durand,
KSPXDCF,1908,Arkansas State League,1908-08-08,0,regular,Crotty,
BJKKHNY,1908,Arkansas State League,1908-08-09,0,regular,Gamphor,
JZBQLZJ,1908,Arkansas State League,1908-08-11,0,regular,Durand,
RPDCRKP,1908,Arkansas State League,1908-08-13,0,regular,Gamphor,
XJXJGWM,1908,Arkansas State League,1908-08-13,0,regular,Walters,
XJXJGWM,1908,Arkansas State League,1908-08-13,0,regular,Hoeschele,
PJNZGGB,1908,Arkansas State League,1908-08-14,0,regular,Durand,
ZVBWRMZ,1908,Arkansas State League,1908-08-14,1,regular,Gamphor,
JFHXGYH,1908,Arkansas State League,1908-08-14,2,regular,Gamphor,
FNYDWHH,1908,Arkansas State League,1908-08-15,0,regular,Gamphor,
WZSFHLT,1908,Arkansas State League,1908-08-15,0,regular,Durand,
STPKRSY,1908,Arkansas State League,1908-08-17,0,regular,Eldridge,
JRLHFQM,1908,Arkansas State League,1908-08-17,0,regular,Gamphor,
MXXPSMX,1908,Arkansas State League,1908-08-18,0,regular,Eldridge,
XGKGVPK,1908,Arkansas State League,1908-08-20,0,regular,Jehl,
ZNFVKBG,1908,Arkansas State League,1908-08-20,0,regular,Crotty,
QFQKFPH,1908,Arkansas State League,1908-08-21,0,regular,Jehl,
SMXNXQP,1908,Arkansas State League,1908-08-21,0,regular,Crotty,
JSBMNHZ,1908,Arkansas State League,1908-08-21,0,regular,Gamphor,
TWTHLVH,1908,Arkansas State League,1908-08-22,0,regular,Gamphor,
YLZTCKX,1908,Arkansas State League,1908-08-23,0,regular,Jehl,
BWTDJWX,1908,Arkansas State League,1908-08-24,0,regular,Rainey,
YCHPWFY,1908,Arkansas State League,1908-08-25,1,regular,Jehl,
LZLCDFT,1908,Arkansas State League,1908-08-25,2,regular,McDavitt,
DXDMBDM,1908,Arkansas State League,1908-08-25,1,regular,Crotty,
QPXGTJW,1908,Arkansas State League,1908-08-25,2,regular,Crotty,
GKSLXLC,1908,Arkansas State League,1908-08-25,0,regular,Gamphor,
TNFZWBQ,1908,Arkansas State League,1908-08-26,0,regular,Moore,
MYBFHDN,1908,Arkansas State League,1908-08-26,0,regular,Crotty,
JQYTZNN,1908,Arkansas State League,1908-08-26,0,regular,Gamphor,
ZGWGSVB,1908,Arkansas State League,1908-08-27,0,regular,Gamphor,
TVJNCCF,1908,Arkansas State League,1908-08-27,0,regular,Simmons,
SPRJVBQ,1908,Arkansas State League,1908-08-28,0,regular,Simmons,
MQBNJQC,1908,Arkansas State League,1908-08-28,0,regular,Gamphor,
MJJFZLT,1908,Arkansas State League,1908-08-29,0,regular,Gamphor,
FFTDGLT,1908,Arkansas State League,1908-08-29,0,regular,Crotty,
LWBJKCF,1908,Arkansas State League,1908-08-31,0,regular,Crotty,
GHNGGVH,1908,Arkansas State League,1908-09-01,0,regular,Gamphor,
CDDRXXG,1908,Arkansas State League,1908-09-01,0,regular,Moore,
PMHBFWC,1908,Arkansas State League,1908-09-01,0,regular,Crotty,
DWBDRXR,1908,Arkansas State League,1908-09-02,0,regular,Gamphor,
FVVCLZM,1908,Arkansas State League,1908-09-02,0,regular,Moore,
YYYBNXM,1908,Arkansas State League,1908-09-02,0,regular,Crotty,
RXNTMZJ,1908,Arkansas State League,1908-09-03,0,regular,Moore,
LLMYHPC,1908,Arkansas State League,1908-09-04,0,regular,Moore,
CCRTPKW,1908,Arkansas State League,1908-09-05,0,regular,Moore,
CCRTPKW,1908,Arkansas State League,1908-09-05,0,regular,Boultes,
FDDZTRQ,1908,Arkansas State League,1908-09-05,2,regular,Walters,
BNWFCXW,1908,Arkansas State League,1908-09-05,1,regular,Crotty,
CRRGKRC,1908,Arkansas State League,1908-09-05,2,regular,Crotty,
LPKFPYY,1908,Arkansas State League,1908-09-07,0,regular,Crotty,
WMRHKJY,1908,Arkansas State League,1908-09-07,1,regular,Gampher,
CTNXMZB,1908,Arkansas State League,1908-09-07,2,regular,Gamphor,
PNRYFRR,1908,Cotton States League,1908-04-02,0,regular,Bammert,
JCRRKHJ,1908,Cotton States League,1908-04-02,0,regular,Hall,
VWDKSJG,1908,Cotton States League,1908-04-02,0,regular,Laroque,
TGRKYYP,1908,Cotton States League,1908-04-03,0,regular,Bammert,
THGZYHX,1908,Cotton States League,1908-04-03,0,regular,LaRoque,
FVLMWVY,1908,Cotton States League,1908-04-04,0,regular,Hall,
TZZQJNX,1908,Cotton States League,1908-04-04,0,regular,Larouque,
FQXPYYC,1908,Cotton States League,1908-04-04,0,regular,Blummet,
VDQMMNG,1908,Cotton States League,1908-04-05,0,regular,Hall,
VDBXVQG,1908,Cotton States League,1908-04-06,0,regular,Bammert,
GPQZKRG,1908,Cotton States League,1908-04-06,0,regular,Larouque,
NHRBTZG,1908,Cotton States League,1908-04-06,0,regular,Hall,
LKGYKHH,1908,Cotton States League,1908-04-07,0,regular,Laroque,
GSQMDJJ,1908,Cotton States League,1908-04-07,0,regular,Bammert,
LKRRCRN,1908,Cotton States League,1908-04-07,0,regular,Hall,
NNWFFVR,1908,Cotton States League,1908-04-08,0,regular,Bammert,
VNTMCNS,1908,Cotton States League,1908-04-08,0,regular,Hall,
BTYPZBZ,1908,Cotton States League,1908-04-08,0,regular,Laroque,
BFDJLTT,1908,Cotton States League,1908-04-09,0,regular,Larouque,
TNGSNYW,1908,Cotton States League,1908-04-09,0,regular,Hall,
HDXDMYV,1908,Cotton States League,1908-04-10,0,regular,Hall,
WZQGCSS,1908,Cotton States League,1908-04-10,0,regular,Larocque,
NFSXLFJ,1908,Cotton States League,1908-04-10,0,regular,Bammert,
GFFWYNP,1908,Cotton States League,1908-04-11,0,regular,Hall,
WCSHFFT,1908,Cotton States League,1908-04-11,0,regular,Bammert,
MPBKLZK,1908,Cotton States League,1908-04-11,0,regular,Larocque,
PMXKZZJ,1908,Cotton States League,1908-04-12,0,regular,Bammert,
WRJHNGK,1908,Cotton States League,1908-04-13,0,regular,Bammert,
WBMKKCG,1908,Cotton States League,1908-04-13,0,regular,Hall,
YDTYXVC,1908,Cotton States League,1908-04-13,0,regular,Larocque,
DXBNCXB,1908,Cotton States League,1908-04-14,0,regular,Laroque,
QCMDDHF,1908,Cotton States League,1908-04-14,0,regular,Hall,
XMLTSNL,1908,Cotton States League,1908-04-15,0,regular,Larocque,
JXSWFMD,1908,Cotton States League,1908-04-16,0,regular,Bammert,
ZRXKKLT,1908,Cotton States League,1908-04-16,0,regular,Larocque,
XSDBLLR,1908,Cotton States League,1908-04-17,0,regular,Bammert,
VTGBWTH,1908,Cotton States League,1908-04-17,0,regular,Hall,
LPPWXLY,1908,Cotton States League,1908-04-17,0,regular,Larocque,
KCMQPJB,1908,Cotton States League,1908-04-18,0,regular,Hall,
PMGWHVS,1908,Cotton States League,1908-04-18,0,regular,Bammert,
PZVZTJW,1908,Cotton States League,1908-04-18,0,regular,Larocque,
YJPZJZV,1908,Cotton States League,1908-04-19,0,regular,Hall,
BRRDQZR,1908,Cotton States League,1908-04-19,0,regular,Larocque,
XLRFHRS,1908,Cotton States League,1908-04-20,0,regular,Bammert,
WFBGFYD,1908,Cotton States League,1908-04-21,0,regular,Bammert,
KLVBHDB,1908,Cotton States League,1908-04-22,1,regular,Hall,
JBHXCCN,1908,Cotton States League,1908-04-22,2,regular,Hall,
TSZQSHH,1908,Cotton States League,1908-04-22,0,regular,Larocque,
XTHHZSN,1908,Cotton States League,1908-04-22,0,regular,Bammert,
TGBTWTW,1908,Cotton States League,1908-04-23,0,regular,Larouque,
CLWDHJB,1908,Cotton States League,1908-04-23,0,regular,Hall,
VHBWMBR,1908,Cotton States League,1908-04-23,0,regular,Larocque,
CWZJVFP,1908,Cotton States League,1908-04-24,0,regular,Bammert,
QDGWRYL,1908,Cotton States League,1908-04-25,1,regular,Larocque,
YRWHSTF,1908,Cotton States League,1908-04-25,2,regular,Larocque,
DZLFDCD,1908,Cotton States League,1908-04-25,1,regular,Hall,
VXPXNXH,1908,Cotton States League,1908-04-25,2,regular,Hall,
CTPYCJF,1908,Cotton States League,1908-04-25,0,regular,Bammert,
DFJCPPV,1908,Cotton States League,1908-04-26,0,regular,Larocque,
GMRSHVB,1908,Cotton States League,1908-04-27,0,regular,Larocque,
KHLVTDN,1908,Cotton States League,1908-04-27,0,regular,Hall,
ZYNSYGD,1908,Cotton States League,1908-04-27,0,regular,Cerveaux,
TJRQCXW,1908,Cotton States League,1908-04-28,0,regular,Hall,
JBYBDCJ,1908,Cotton States League,1908-04-28,0,regular,Larocque,
CTDMQRS,1908,Cotton States League,1908-04-28,0,regular,Bammert,
PZMJRWP,1908,Cotton States League,1908-04-29,0,regular,Hall,
HKFLJLP,1908,Cotton States League,1908-04-29,0,regular,Bammert,
XCHTVMC,1908,Cotton States League,1908-04-30,0,regular,Larocque,
KHBQQFN,1908,Cotton States League,1908-04-30,0,regular,Bammert,
NXVMZZJ,1908,Cotton States League,1908-05-01,0,regular,Larocque,
VXRGBBM,1908,Cotton States League,1908-05-01,0,regular,Hall,
JWXLCXY,1908,Cotton States League,1908-05-01,0,regular,Bammert,
JTSQVRF,1908,Cotton States League,1908-05-02,0,regular,Hall,
ZLZGXTC,1908,Cotton States League,1908-05-02,0,regular,Larocque,
HDWYTXQ,1908,Cotton States League,1908-05-02,1,regular,Bammert,
LYQPHBS,1908,Cotton States League,1908-05-02,2,regular,Bammert,
YGCPXRJ,1908,Cotton States League,1908-05-03,0,regular,Hall,
DTPJNCW,1908,Cotton States League,1908-05-04,0,regular,Larocque,
HKZDXQK,1908,Cotton States League,1908-05-04,0,regular,Mammert,
YWFMZJV,1908,Cotton States League,1908-05-04,0,regular,Hall,
BPNHRJF,1908,Cotton States League,1908-05-05,0,regular,Hall,
HTKSTLC,1908,Cotton States League,1908-05-06,0,regular,Larocque,
RXLNLVT,1908,Cotton States League,1908-05-06,0,regular,Bammert,
KSNQKSB,1908,Cotton States League,1908-05-06,0,regular,Hall,
MHFLDQX,1908,Cotton States League,1908-05-07,0,regular,Hall,
MWNZDPS,1908,Cotton States League,1908-05-07,0,regular,Bammert,
QGPTJYS,1908,Cotton States League,1908-05-08,0,regular,Larocque,
HYDQCBF,1908,Cotton States League,1908-05-08,0,regular,Hall,
RPXZBFR,1908,Cotton States League,1908-05-08,0,regular,Bammert,
CGNRHPW,1908,Cotton States League,1908-05-09,1,regular,Larocque,
WRPJMLB,1908,Cotton States League,1908-05-09,2,regular,Larocque,
ZBMMCQY,1908,Cotton States League,1908-05-09,0,regular,Hall,
NYQJGJV,1908,Cotton States League,1908-05-09,0,regular,Bammert,
CVFGCYV,1908,Cotton States League,1908-05-10,0,regular,Hall,
VBXTMRL,1908,Cotton States League,1908-05-11,0,regular,Bammert,
ZHBNFVY,1908,Cotton States League,1908-05-11,0,regular,Hall,
PBSHXLP,1908,Cotton States League,1908-05-11,0,regular,Larocque,
XNMDRVQ,1908,Cotton States League,1908-05-12,0,regular,Bammert,
SSTDLLD,1908,Cotton States League,1908-05-12,0,regular,Hall,
XKDZXRF,1908,Cotton States League,1908-05-12,0,regular,Larocque,
CTKBTYB,1908,Cotton States League,1908-05-13,1,regular,Bammert,
FZHGMSK,1908,Cotton States League,1908-05-13,2,regular,Bammert,
TCXTLMY,1908,Cotton States League,1908-05-13,0,regular,Larocque,
YHYBMWQ,1908,Cotton States League,1908-05-14,0,regular,Hall,
KXWYZPR,1908,Cotton States League,1908-05-15,0,regular,Hall,
FXXJLSW,1908,Cotton States League,1908-05-16,0,regular,Hall,
WPQNGSL,1908,Cotton States League,1908-05-16,0,regular,Bammert,
NCQQKQC,1908,Cotton States League,1908-05-17,0,regular,Larocque,
HPNPXWG,1908,Cotton States League,1908-05-18,0,regular,Hall,
QXNZWWR,1908,Cotton States League,1908-05-19,1,regular,Bammert,
DPDDFMT,1908,Cotton States League,1908-05-19,2,regular,Bammert,
HTQCCJL,1908,Cotton States League,1908-05-19,1,regular,Hall,
ZFZSYJQ,1908,Cotton States League,1908-05-19,2,regular,Hall,
SPPFBXD,1908,Cotton States League,1908-05-19,0,regular,Larocque,
LDVPCST,1908,Cotton States League,1908-05-20,0,regular,Laroque,
XLWQWZV,1908,Cotton States League,1908-05-20,0,regular,Hall,
CPGSXST,1908,Cotton States League,1908-05-21,0,regular,Hall,
YQYXCXV,1908,Cotton States League,1908-05-21,0,regular,Bammert,
