game.key,league.year,league.name,game.date,game.number,game.phase,name.last,name.first
QBCQNDN,1908,Cotton States League,1908-05-21,0,regular,Laroque,
MTCJHSP,1908,Cotton States League,1908-05-22,0,regular,Hall,
JSNTHXK,1908,Cotton States League,1908-05-22,0,regular,Laroque,
ZBDKJTP,1908,Cotton States League,1908-05-22,0,regular,Bammert,
LMZKJNF,1908,Cotton States League,1908-05-23,0,regular,Hall,
TKHZPQZ,1908,Cotton States League,1908-05-23,0,regular,Robb,
TKHZPQZ,1908,Cotton States League,1908-05-23,0,regular,Schulz,
JWPGLWJ,1908,Cotton States League,1908-05-23,0,regular,Bammert,
QSGTDMQ,1908,Cotton States League,1908-05-24,0,regular,Larocque,
QPCCMRS,1908,Cotton States League,1908-05-25,0,regular,Bammert,
GRTMPFM,1908,Cotton States League,1908-05-25,1,regular,Larocque,
NPCZDQN,1908,Cotton States League,1908-05-25,2,regular,Lorocque,
RYQNPXZ,1908,Cotton States League,1908-05-25,0,regular,Hall,
VXQXLLN,1908,Cotton States League,1908-05-26,0,regular,Hall,
ZCKRKGV,1908,Cotton States League,1908-05-26,0,regular,Bammert,
TQSXQDY,1908,Cotton States League,1908-05-26,0,regular,Larocque,
LLKPLGL,1908,Cotton States League,1908-05-27,1,regular,Bammert,
XFVSGMQ,1908,Cotton States League,1908-05-27,2,regular,Bammert,
HLVFLTN,1908,Cotton States League,1908-05-27,0,regular,Hall,
JLVFVCS,1908,Cotton States League,1908-05-28,0,regular,Hall,
FXQZVVN,1908,Cotton States League,1908-05-28,0,regular,Larocque,
JKPJRYJ,1908,Cotton States League,1908-05-28,0,regular,Bammert,
QXMLFGQ,1908,Cotton States League,1908-05-29,0,regular,Larocque,
DNFDZVQ,1908,Cotton States League,1908-05-29,0,regular,Bammert,
VWCRGXV,1908,Cotton States League,1908-05-30,0,regular,Hall,
BQMWHWQ,1908,Cotton States League,1908-05-30,0,regular,Larocque,
ZKCWGDM,1908,Cotton States League,1908-05-30,0,regular,Bammert,
TWJHYFP,1908,Cotton States League,1908-05-31,0,regular,Bauer,
VSNZWHG,1908,Cotton States League,1908-06-01,0,regular,Bammert,
DKXHKLC,1908,Cotton States League,1908-06-02,1,regular,Larocque,
GYPWSNC,1908,Cotton States League,1908-06-02,2,regular,Laroque,
ZYLZVWC,1908,Cotton States League,1908-06-02,0,regular,Bammert,
HYPQJFT,1908,Cotton States League,1908-06-02,0,regular,Hall,
VDSQYGP,1908,Cotton States League,1908-06-03,1,regular,Bammert,
BYXKCNX,1908,Cotton States League,1908-06-03,2,regular,Bammert,
TRLNCKM,1908,Cotton States League,1908-06-03,0,regular,Hall,
TRLNCKM,1908,Cotton States League,1908-06-03,0,regular,Robinson,
WQLHVDJ,1908,Cotton States League,1908-06-04,0,regular,Bammert,
NJMJLQX,1908,Cotton States League,1908-06-05,1,regular,Larocque,
DQNQKDP,1908,Cotton States League,1908-06-05,2,regular,Larocque,
XFPFJPW,1908,Cotton States League,1908-06-05,0,regular,Bammert,
HLMZXGL,1908,Cotton States League,1908-06-05,0,regular,Bauer,
MVBMZGC,1908,Cotton States League,1908-06-06,0,regular,Larocque,
CPCWDCQ,1908,Cotton States League,1908-06-06,0,regular,Bammert,
BQYHCDK,1908,Cotton States League,1908-06-06,0,regular,Bauer,
VBCKPWN,1908,Cotton States League,1908-06-07,0,regular,Larocque,
GXLKTNK,1908,Cotton States League,1908-06-07,0,regular,Hall,
VZFDQVV,1908,Cotton States League,1908-06-08,0,regular,Hall,
GKVZXTG,1908,Cotton States League,1908-06-08,0,regular,Larocque,
PKGJDZJ,1908,Cotton States League,1908-06-08,0,regular,Bammert,
BBJLSTH,1908,Cotton States League,1908-06-09,0,regular,Larocque,
NZLBQXX,1908,Cotton States League,1908-06-09,0,regular,Bammert,
CHSRJVR,1908,Cotton States League,1908-06-09,0,regular,Hall,
WWSKYXV,1908,Cotton States League,1908-06-10,1,regular,Bammert,
DQLTBQD,1908,Cotton States League,1908-06-10,2,regular,Bammert,
HWBRJTW,1908,Cotton States League,1908-06-11,0,regular,Hall,
PBTYLDC,1908,Cotton States League,1908-06-11,0,regular,Larocque,
SVWFWWR,1908,Cotton States League,1908-06-12,1,regular,Bammert,
BRNTVFZ,1908,Cotton States League,1908-06-12,2,regular,Bammert,
DMGLMZF,1908,Cotton States League,1908-06-12,0,regular,Hall,
VYKYDPW,1908,Cotton States League,1908-06-12,0,regular,Larocque,
WGVSHHK,1908,Cotton States League,1908-06-13,0,regular,Hall,
WYHMDGF,1908,Cotton States League,1908-06-13,0,regular,Bammert,
MZQBZLM,1908,Cotton States League,1908-06-13,0,regular,Larocque,
VVMWGNW,1908,Cotton States League,1908-06-14,0,regular,Laroque,
TZJRTWY,1908,Cotton States League,1908-06-15,0,regular,Stewart,
GBGRFRM,1908,Cotton States League,1908-06-15,0,regular,Larocque,
JDHZLBN,1908,Cotton States League,1908-06-15,0,regular,Bammert,
ZQBTSBG,1908,Cotton States League,1908-06-16,0,regular,Bammert,
DZYVDZZ,1908,Cotton States League,1908-06-16,0,regular,Stewart,
NFXJNKH,1908,Cotton States League,1908-06-16,0,regular,Larocque,
KGKPXGX,1908,Cotton States League,1908-06-17,1,regular,Bammert,
RKBLHVD,1908,Cotton States League,1908-06-17,2,regular,Bammert,
PQBXWNT,1908,Cotton States League,1908-06-17,0,regular,Lively,
PQBXWNT,1908,Cotton States League,1908-06-17,0,regular,Yount,
SFRRBJB,1908,Cotton States League,1908-06-18,0,regular,Bammert,
FMRKPZC,1908,Cotton States League,1908-06-18,0,regular,Thompson,
YLVGHFD,1908,Cotton States League,1908-06-18,0,regular,Larocque,
LJXDBDG,1908,Cotton States League,1908-06-19,0,regular,Bammert,
VMYMGGT,1908,Cotton States League,1908-06-19,0,regular,Thompson,
PBFNRND,1908,Cotton States League,1908-06-19,0,regular,Larocque,
JFXDLHV,1908,Cotton States League,1908-06-20,1,regular,Bammert,
SGNNRHW,1908,Cotton States League,1908-06-20,2,regular,Bammert,
DCWHJLK,1908,Cotton States League,1908-06-20,0,regular,Thompson,
CLJGHCJ,1908,Cotton States League,1908-06-20,0,regular,Larocque,
FWJYHWH,1908,Cotton States League,1908-06-21,0,regular,McDivitt,
BPVLXKS,1908,Cotton States League,1908-06-21,0,regular,Lederer,
CTYZTLP,1908,Cotton States League,1908-06-22,1,regular,Lederer,
RSVFRVV,1908,Cotton States League,1908-06-22,2,regular,Lederer,
WPTZXRK,1908,Cotton States League,1908-06-22,0,regular,Laroque,
DMTJHZC,1908,Cotton States League,1908-06-22,0,regular,Bammert,
PCRPHGQ,1908,Cotton States League,1908-06-23,0,regular,Larocque,
LFZSGTS,1908,Cotton States League,1908-06-23,0,regular,Lederer,
WRNSNZF,1908,Cotton States League,1908-06-23,0,regular,Bammert,
RJYSKQZ,1908,Cotton States League,1908-06-24,0,regular,Laroque,
XYXXZGB,1908,Cotton States League,1908-06-24,0,regular,Matthews,
MQRQXQC,1908,Cotton States League,1908-06-25,0,regular,Matthews,
DQFRWVJ,1908,Cotton States League,1908-06-25,0,regular,Larocque,
PHZKTLN,1908,Cotton States League,1908-06-26,1,regular,Bammert,
GGMLHNT,1908,Cotton States League,1908-06-26,2,regular,Bammert,
NQVGCSK,1908,Cotton States League,1908-06-26,1,regular,Matthews,
YHDMDGY,1908,Cotton States League,1908-06-26,2,regular,Matthews,
GVWQGQD,1908,Cotton States League,1908-06-26,0,regular,Larocque,
XQLKTBT,1908,Cotton States League,1908-06-27,0,regular,Matthews,
ZHPYGMW,1908,Cotton States League,1908-06-27,0,regular,Bammert,
LYBWVLC,1908,Cotton States League,1908-06-27,0,regular,Larocque,
WNYKLJT,1908,Cotton States League,1908-06-28,0,regular,Bammert,
YZPJJHL,1908,Cotton States League,1908-06-28,0,regular,Matthews,
XPHPZNS,1908,Cotton States League,1908-06-29,0,regular,Matthews,
HDBSKGN,1908,Cotton States League,1908-06-29,0,regular,Larocque,
CXBNQRM,1908,Cotton States League,1908-06-30,0,regular,Bammert,
TDRSDHZ,1908,Cotton States League,1908-06-30,0,regular,Matthews,
BMPTDWQ,1908,Cotton States League,1908-06-30,0,regular,Larocque,
BQZNMVM,1908,Cotton States League,1908-07-01,1,regular,Matthews,
NRYMHZB,1908,Cotton States League,1908-07-01,2,regular,Matthews,
FGVSSFV,1908,Cotton States League,1908-07-01,1,regular,Bammert,
HKBSGSK,1908,Cotton States League,1908-07-01,2,regular,Bammert,
FHVDKZR,1908,Cotton States League,1908-07-01,0,regular,Laroque,
BRNJGFY,1908,Cotton States League,1908-07-03,0,regular,Larocque,
MVQZYLH,1908,Cotton States League,1908-07-03,0,regular,Bammert,
WFTXRZW,1908,Cotton States League,1908-07-04,1,regular,Larocque,
MDKCKPR,1908,Cotton States League,1908-07-04,2,regular,Larocque,
ZWWWHJP,1908,Cotton States League,1908-07-04,1,regular,Matthews,
QXTRSMC,1908,Cotton States League,1908-07-04,2,regular,Matthews,
BCQCVHK,1908,Cotton States League,1908-07-04,1,regular,Bammert,
ZKFGSMP,1908,Cotton States League,1908-07-04,2,regular,Bammert,
THBWPBQ,1908,Cotton States League,1908-07-05,0,regular,Bammert,
NZPKPQP,1908,Cotton States League,1908-07-05,0,regular,Mathews,
PGMWHQX,1908,Cotton States League,1908-07-06,0,regular,Bammert,
ZLCJNQB,1908,Cotton States League,1908-07-06,2,regular,Larocque,
PXYQSXB,1908,Cotton States League,1908-07-06,0,regular,Matthews,
QYSSYMY,1908,Cotton States League,1908-07-07,0,regular,Larocque,
CZXSWCS,1908,Cotton States League,1908-07-07,0,regular,Matthews,
YSMWQPM,1908,Cotton States League,1908-07-07,0,regular,Bammert,
KCGKQQJ,1908,Cotton States League,1908-07-08,0,regular,Larocque,
XCWZQXL,1908,Cotton States League,1908-07-09,0,regular,Bammert,
LHPRLDX,1908,Cotton States League,1908-07-09,0,regular,Larocque,
HXRFSZD,1908,Cotton States League,1908-07-09,0,regular,Matthews,
QNWQYJQ,1908,Cotton States League,1908-07-10,0,regular,Bammert,
PYMVRBC,1908,Cotton States League,1908-07-10,1,regular,Larocque,
KWTLDFJ,1908,Cotton States League,1908-07-10,2,regular,Larocque,
KFHTYLS,1908,Cotton States League,1908-07-10,0,regular,Matthews,
VPLDLVR,1908,Cotton States League,1908-07-11,0,regular,Bammert,
QSXMVBB,1908,Cotton States League,1908-07-11,0,regular,Larocque,
WMVVNCF,1908,Cotton States League,1908-07-11,0,regular,Matthews,
DTCMQLH,1908,Cotton States League,1908-07-12,0,regular,Bammert,
VFDMSWL,1908,Cotton States League,1908-07-12,0,regular,Larocque,
XPVRNJR,1908,Cotton States League,1908-07-13,0,regular,Laroque,
HRNVXFV,1908,Cotton States League,1908-07-13,0,regular,Matthews,
RGRYSYT,1908,Cotton States League,1908-07-13,0,regular,Bammert,
RMMBZYS,1908,Cotton States League,1908-07-14,1,regular,Larocque,
SJGJZLM,1908,Cotton States League,1908-07-14,2,regular,Larocque,
ZYLZLRQ,1908,Cotton States League,1908-07-14,0,regular,Bammert,
WSHRBNL,1908,Cotton States League,1908-07-14,0,regular,Matthews,
WSTNNPL,1908,Cotton States League,1908-07-15,0,regular,Matthews,
RVLRRBM,1908,Cotton States League,1908-07-16,0,regular,Larocque,
LCMDKHB,1908,Cotton States League,1908-07-17,1,regular,Bammert,
LPZBYXC,1908,Cotton States League,1908-07-17,2,regular,Bammert,
GLTVWDG,1908,Cotton States League,1908-07-17,0,regular,Matthews,
GTSSGWK,1908,Cotton States League,1908-07-17,1,regular,Larocque,
TXXRQRZ,1908,Cotton States League,1908-07-17,2,regular,Larocque,
LRYKZFJ,1908,Cotton States League,1908-07-18,0,regular,Larocque,
GVDMRLM,1908,Cotton States League,1908-07-18,0,regular,Matthews,
KTBKDND,1908,Cotton States League,1908-07-19,0,regular,Bammert,
CZYKXPM,1908,Cotton States League,1908-07-20,0,regular,Larocque,
JPCDQCV,1908,Cotton States League,1908-07-20,0,regular,Matthews,
CQDLFHT,1908,Cotton States League,1908-07-20,0,regular,Bammert,
FWSHZCH,1908,Cotton States League,1908-07-21,0,regular,LaRoque,
YSRWQKQ,1908,Cotton States League,1908-07-21,0,regular,Matthews,
XTNXCST,1908,Cotton States League,1908-07-21,0,regular,Bammert,
KDCHMHZ,1908,Cotton States League,1908-07-22,1,regular,Bammert,
GBBPBGR,1908,Cotton States League,1908-07-22,2,regular,Bammert,
YXWCVDN,1908,Cotton States League,1908-07-22,0,regular,Larocque,
VDDHJVC,1908,Cotton States League,1908-07-22,0,regular,Matthews,
YMFNWJW,1908,Cotton States League,1908-07-23,0,regular,Matthews,
QCSGNDY,1908,Cotton States League,1908-07-23,0,regular,Larocque,
SVTSSQZ,1908,Cotton States League,1908-07-23,0,regular,Bammert,
RVTFTKP,1908,Cotton States League,1908-07-24,0,regular,Mathews,
HBTMSLH,1908,Cotton States League,1908-07-24,0,regular,Larocque,
NCSXSXS,1908,Cotton States League,1908-07-25,0,regular,Larocque,
QLHQDFF,1908,Cotton States League,1908-07-25,1,regular,Bammert,
YTVDSHT,1908,Cotton States League,1908-07-25,2,regular,Bammert,
LGQYNSL,1908,Cotton States League,1908-07-25,0,regular,Matthews,
NLKRCML,1908,Cotton States League,1908-07-27,0,regular,Matthews,
HPFCNXQ,1908,Cotton States League,1908-07-27,0,regular,Bammert,
DLPDJZR,1908,Cotton States League,1908-07-28,0,regular,Matthews,
KJKFPDV,1908,Cotton States League,1908-07-29,1,regular,Larocque,
ZLYMPQX,1908,Cotton States League,1908-07-29,2,regular,Larocque,
RBWCDCW,1908,Cotton States League,1908-07-29,0,regular,Matthews,
ZCZRPBY,1908,Cotton States League,1908-07-29,0,regular,Bammert,
RGPFQKY,1908,Cotton States League,1908-07-30,0,regular,Larocque,
BMJZRGY,1908,Cotton States League,1908-07-31,0,regular,Bammert,
ZPKNLGF,1908,Cotton States League,1908-08-01,0,regular,Matthews,
WTCXLCQ,1908,Cotton States League,1908-08-02,0,regular,Hunter,
ZWXPNFB,1908,Cotton States League,1908-08-03,0,regular,Matthews,
BNKHYTF,1908,Cotton States League,1908-08-03,0,regular,Bammert,
VYTBXXG,1908,Cotton States League,1908-08-03,0,regular,Larocque,
XPXRKZC,1908,Cotton States League,1908-08-04,0,regular,Laroque,
CVBWJVP,1908,Cotton States League,1908-08-04,0,regular,Matthews,
DTLKFBW,1908,Cotton States League,1908-08-04,1,regular,Bammert,
KNRKWWL,1908,Cotton States League,1908-08-05,1,regular,Bammert,
MJLTLVN,1908,Cotton States League,1908-08-05,2,regular,Bammert,
JHSSKMH,1908,Cotton States League,1908-08-05,0,regular,Matthews,
RHBWJJB,1908,Cotton States League,1908-08-05,0,regular,Larocque,
KNZYYSW,1908,Cotton States League,1908-08-06,0,regular,Larocque,
DXQCXFB,1908,Cotton States League,1908-08-06,0,regular,Matthews,
LQRNYBW,1908,Cotton States League,1908-08-07,0,regular,Larocque,
PSPPRLN,1908,Cotton States League,1908-08-07,0,regular,Bammert,
KZBBPXY,1908,Cotton States League,1908-08-07,0,regular,Mathews,
MLTYBBJ,1908,Cotton States League,1908-08-08,0,regular,Matthews,
MPTRLWQ,1908,Cotton States League,1908-08-09,1,regular,Bammert,
DDDZRBR,1908,Cotton States League,1908-08-09,2,regular,Bammert,
QNPBQTM,1908,Cotton States League,1908-08-10,0,regular,Larocque,
NDVHLXL,1908,Cotton States League,1908-08-10,0,regular,Matthews,
NVYGYLT,1908,Cotton States League,1908-08-10,0,regular,Bammert,
GDTYCXW,1908,Cotton States League,1908-08-11,0,regular,Larocque,
LZWPKMW,1908,Cotton States League,1908-08-11,0,regular,Matthews,
ZJYMZDN,1908,Cotton States League,1908-08-11,0,regular,Dammert,
GVSCYDS,1908,Cotton States League,1908-08-12,0,regular,Larocque,
XXJSWKT,1908,Cotton States League,1908-08-12,0,regular,Matthews,
HCGXVLD,1908,Cotton States League,1908-08-12,0,regular,Bammert,
PVGBKNL,1908,Cotton States League,1908-08-13,0,regular,Larocque,
XVFWWXW,1908,Cotton States League,1908-08-13,0,regular,Bammert,
MPXGMHB,1908,Cotton States League,1908-08-13,0,regular,Frickie,
YVXNHKW,1908,Cotton States League,1908-08-14,0,regular,Larocque,
BLVJDMJ,1908,Cotton States League,1908-08-14,0,regular,Bammert,
FDNNRWP,1908,Cotton States League,1908-08-14,0,regular,Matthews,
VZTPTZJ,1908,Cotton States League,1908-08-15,0,regular,Bammert,
RLKBPZL,1908,Cotton States League,1908-08-15,0,regular,Matthews,
NNTGLFP,1908,Cotton States League,1908-08-15,0,regular,Larocque,
RBMVXCV,1908,Cotton States League,1908-08-16,0,regular,Bammert,
BKTTKSK,1908,Cotton States League,1908-08-17,0,regular,Larocque,
LVWPPNK,1908,Cotton States League,1908-08-17,0,regular,Bambert,
SFTHGCX,1908,Cotton States League,1908-08-17,0,regular,Matthews,
KYJDJJX,1908,Cotton States League,1908-08-18,0,regular,Bammert,
QZSLZQF,1908,Cotton States League,1908-08-18,1,regular,Matthews,
GQZNYCB,1908,Cotton States League,1908-08-18,2,regular,Matthews,
LGNMKNN,1908,Cotton States League,1908-08-19,1,regular,Larocque,
DCVZBSP,1908,Cotton States League,1908-08-19,2,regular,Larocque,
ZKDBFXM,1908,Cotton States League,1908-08-19,0,regular,Matthews,
JVRXDNW,1908,Southern Association,1908-04-15,0,regular,Carpenter,
KRXVQTC,1908,Southern Association,1908-04-16,0,regular,Brown,
XHLBVPH,1908,Southern Association,1908-04-16,0,regular,Phenninger,
VCLYZQB,1908,Southern Association,1908-04-16,0,regular,Carpenter,
NHGZTLM,1908,Southern Association,1908-04-17,0,regular,O'Brien,
NHGZTLM,1908,Southern Association,1908-04-17,0,regular,Fitzsimmons,
PBZMFQJ,1908,Southern Association,1908-04-17,0,regular,Pfenninger,
NZBSWPD,1908,Southern Association,1908-04-17,0,regular,Brown,
HSSBXGL,1908,Southern Association,1908-04-18,0,regular,O'Brien,
HSSBXGL,1908,Southern Association,1908-04-18,0,regular,Fitzsimmons,
DPJWJQD,1908,Southern Association,1908-04-18,0,regular,Carpenter,
DZVSLBJ,1908,Southern Association,1908-04-18,0,regular,Brown,
XPNQVMF,1908,Southern Association,1908-04-19,0,regular,Fitzsimmons,
XPNQVMF,1908,Southern Association,1908-04-19,0,regular,O'Brien,
BTCCMSW,1908,Southern Association,1908-04-19,0,regular,Carpenter,
ZFKFCTW,1908,Southern Association,1908-04-20,0,regular,Fitzsimmons,
ZFKFCTW,1908,Southern Association,1908-04-20,0,regular,Carpenter,
XXWPFZC,1908,Southern Association,1908-04-20,0,regular,Brown,
CWFKPKB,1908,Southern Association,1908-04-20,0,regular,Pfenninger,
QGVFTFL,1908,Southern Association,1908-04-20,0,regular,O'Brien,
YWFTBSD,1908,Southern Association,1908-04-21,0,regular,Carpenter,
YWFTBSD,1908,Southern Association,1908-04-21,0,regular,Fitzsimmons,
NNVGKBZ,1908,Southern Association,1908-04-21,0,regular,Brown,
CYVYNPH,1908,Southern Association,1908-04-21,0,regular,Pfenninger,
NVWDBVW,1908,Southern Association,1908-04-21,0,regular,O'Brien,
YBSDKLV,1908,Southern Association,1908-04-22,0,regular,Fitzsimmons,
YBSDKLV,1908,Southern Association,1908-04-22,0,regular,Carpenter,
DJFKKWW,1908,Southern Association,1908-04-22,0,regular,Brown,
FBVWXJL,1908,Southern Association,1908-04-22,0,regular,O'Brien,
MMMHPPM,1908,Southern Association,1908-04-22,0,regular,Pfenninger,
XWGQZVN,1908,Southern Association,1908-04-23,0,regular,Carpenter,
XWGQZVN,1908,Southern Association,1908-04-23,0,regular,Fitzsimmons,
QZDNVRC,1908,Southern Association,1908-04-23,0,regular,Pffenninger,
PBXGKFV,1908,Southern Association,1908-04-23,0,regular,O'Brien,
VHMPJGY,1908,Southern Association,1908-04-23,0,regular,Brown,
QJGWMHQ,1908,Southern Association,1908-04-24,0,regular,Carpenter,
TYNFHJC,1908,Southern Association,1908-04-24,0,regular,Phenninger,
GQKMPBV,1908,Southern Association,1908-04-25,0,regular,Carpenter,
KRFQMWV,1908,Southern Association,1908-04-25,0,regular,Brown,
LLPZWSC,1908,Southern Association,1908-04-25,0,regular,O'Brien,
LLPZWSC,1908,Southern Association,1908-04-25,0,regular,Fitzsimmons,
NQVBGBN,1908,Southern Association,1908-04-25,0,regular,Phenninger,
XJYPSBW,1908,Southern Association,1908-04-26,0,regular,Fitzsimmons,
XJYPSBW,1908,Southern Association,1908-04-26,0,regular,O'Brien,
PXXLVTN,1908,Southern Association,1908-04-27,0,regular,Carpenter,
PCBRJBS,1908,Southern Association,1908-04-27,0,regular,Pfenninger,
MQBQYQH,1908,Southern Association,1908-04-27,0,regular,O'Brien,
MQBQYQH,1908,Southern Association,1908-04-27,0,regular,Fitzsimmons,
PKNSQDW,1908,Southern Association,1908-04-27,0,regular,Brown,
VKGHWQV,1908,Southern Association,1908-04-28,0,regular,Brown,
CVXCWQF,1908,Southern Association,1908-04-28,0,regular,Fitzsimmons,
CVXCWQF,1908,Southern Association,1908-04-28,0,regular,O'Brien,
CFYTGZZ,1908,Southern Association,1908-04-28,0,regular,Pfeffinger,
FDCFBRL,1908,Southern Association,1908-04-29,0,regular,Pfenninger,
XRMWZVR,1908,Southern Association,1908-04-29,0,regular,Brown,
QGJBYQW,1908,Southern Association,1908-04-30,0,regular,O'Brien,
QGJBYQW,1908,Southern Association,1908-04-30,0,regular,Fitzsimmons,
FRCWQYS,1908,Southern Association,1908-04-30,0,regular,Carpenter,
LGNJGZN,1908,Southern Association,1908-04-30,0,regular,Pfenninger,
MKRQRQC,1908,Southern Association,1908-05-01,0,regular,O'Brien,
MKRQRQC,1908,Southern Association,1908-05-01,0,regular,Fitzsimmons,
KRGRBLK,1908,Southern Association,1908-05-01,0,regular,Pfenninger,
WYKMXHF,1908,Southern Association,1908-05-01,0,regular,Brown,
CJWVTCS,1908,Southern Association,1908-05-01,0,regular,Carpenter,
PXNHTXV,1908,Southern Association,1908-05-02,0,regular,O'Brien,
PXNHTXV,1908,Southern Association,1908-05-02,0,regular,Fitzsimmons,
VBKYWWN,1908,Southern Association,1908-05-02,0,regular,Carpenter,
LNBSKFJ,1908,Southern Association,1908-05-02,0,regular,Brown,
DHJWLNK,1908,Southern Association,1908-05-02,0,regular,Pfenninger,
WWRXVKG,1908,Southern Association,1908-05-03,0,regular,Fitzsimmons,
WWRXVKG,1908,Southern Association,1908-05-03,0,regular,O'Brien,
VFSHWMJ,1908,Southern Association,1908-05-03,0,regular,Carpenter,
TYYJBSJ,1908,Southern Association,1908-05-04,0,regular,Fitzsimmons,
TYYJBSJ,1908,Southern Association,1908-05-04,0,regular,O'Brien,
PPCTMZX,1908,Southern Association,1908-05-04,0,regular,Brown,
MQXNWCC,1908,Southern Association,1908-05-04,0,regular,Carpenter,
SSKNWSF,1908,Southern Association,1908-05-04,0,regular,Pfenninger,
ZZSRFKW,1908,Southern Association,1908-05-05,0,regular,Carpenter,
LTZJXRG,1908,Southern Association,1908-05-06,0,regular,Fitzsimmons,
LTZJXRG,1908,Southern Association,1908-05-06,0,regular,O'Brien,
QSKVKJS,1908,Southern Association,1908-05-06,0,regular,Carpenter,
MNCBXHF,1908,Southern Association,1908-05-07,0,regular,Fitzsimmons,
MNCBXHF,1908,Southern Association,1908-05-07,0,regular,O'Brien,
JZCPDZW,1908,Southern Association,1908-05-07,0,regular,Carpenter,
WVNFMRQ,1908,Southern Association,1908-05-07,0,regular,Brown,
ZPJZYPZ,1908,Southern Association,1908-05-07,0,regular,Pfenninger,
PXVSKZJ,1908,Southern Association,1908-05-08,0,regular,Carpenter,
RYFQSZD,1908,Southern Association,1908-05-08,0,regular,Brown,
RXNCCGJ,1908,Southern Association,1908-05-08,0,regular,Pfenninger,
NBXCRGD,1908,Southern Association,1908-05-09,0,regular,Carpenter,
YSLCQKR,1908,Southern Association,1908-05-09,0,regular,Pfenninger,
VXFRJRG,1908,Southern Association,1908-05-09,0,regular,Brown,
