key,date,number,league,away,away.score,home,home.score,A,T,status,status-reason,filename,source,away.score.1,away.score.2,away.score.3,away.score.4,away.score.5,away.score.6,away.score.7,away.score.8,away.score.9,away.score.10,away.score.11,away.score.12,away.score.13,away.score.14,away.score.15,away.score.16,away.score.17,away.score.18,away.score.19,away.score.20,away.score.21,home.score.1,home.score.2,home.score.3,home.score.4,home.score.5,home.score.6,home.score.7,home.score.8,home.score.9,home.score.10,home.score.11,home.score.12,home.score.13,home.score.14,home.score.15,home.score.16,home.score.17,home.score.18,home.score.19,home.score.20,home.score.21
638a6eff-263c-5e2d-91ec-5fda681541a6,1915-06-12,0,North Carolina State,Durham,2,Charlotte,6,950,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 13, 1915",0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,3,0,1,0,0,0,1,1,x,,,,,,,,,,,,
35925de4-bee1-5be1-95bd-c5a7130521b0,1915-06-12,0,North Carolina State,Asheville,0,Greensboro,7,700,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 13, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,2,4,0,0,0,0,0,,,,,,,,,,,,
329164db-abcb-567c-bc4d-437f145f4c9e,1915-06-12,0,North Carolina State,Raleigh,7,Winston-Salem,8,750,2:24,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 13, 1915",0,0,1,0,5,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,3,0,0,2,1,0,1,,,,,,,,,,
76817ced-81d9-5504-b254-7cb9fc9e2b2a,1915-06-14,0,North Carolina State,Winston-Salem,2,Asheville,3,533,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 15, 1915",0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,
cae691a1-8f43-5f56-8b0a-0d8134f58edb,1915-06-14,1,North Carolina State,Raleigh,2,Durham,3,1200,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 15, 1915",0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,
9e31e2c5-6854-583e-8209-f30d06231905,1915-06-14,2,North Carolina State,Raleigh,2,Durham,6,1200,1:20,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 15, 1915",0,0,0,0,0,0,2,,,,,,,,,,,,,,,0,0,0,0,2,4,x,,,,,,,,,,,,,,
30bcfebf-d0bf-5b30-8cd2-b0959fbf8955,1915-06-14,1,North Carolina State,Charlotte,7,Greensboro,4,500,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 15, 1915",0,0,3,0,0,0,3,1,0,,,,,,,,,,,,,1,0,0,0,1,0,0,0,2,,,,,,,,,,,,
81222ba1-b022-5655-baac-444f32f16020,1915-06-14,2,North Carolina State,Charlotte,0,Greensboro,1,800,1:12,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 15, 1915",0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,1,x,,,,,,,,,,,,,,
883c94f3-3b02-5930-98f0-ce746712ddb2,1915-06-15,0,North Carolina State,Winston-Salem,,Asheville,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 16, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460d8aa0-7a08-5c0b-aeeb-6e935fbb73a9,1915-06-15,0,North Carolina State,Raleigh,2,Durham,4,500,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 16, 1915",1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,2,0,2,0,0,0,0,0,x,,,,,,,,,,,,
dddf3380-02b6-5c35-8f12-4e0e553a9c78,1915-06-15,0,North Carolina State,Charlotte,3,Greensboro,0,500,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 16, 1915",1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
aec97621-520e-5b2f-bfd3-e830e599c15e,1915-06-16,1,North Carolina State,Winston-Salem,,Asheville,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 17, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e3edf1-579d-51cd-8b81-99d07932a6f3,1915-06-16,2,North Carolina State,Winston-Salem,3,Asheville,4,650,2:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 17, 1915",2,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,2,0,0,0,0,0,0,0,1,1,,,,,,,,,,
74c81b3c-cebb-5365-82d4-ee55d3265bb9,1915-06-16,0,North Carolina State,Raleigh,7,Durham,2,550,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 17, 1915",0,0,0,1,1,0,3,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,
24a7bfe8-7b0e-5d29-8f4d-94c9062bfb40,1915-06-16,0,North Carolina State,Charlotte,2,Greensboro,1,400,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150610.txt,"Charlotte Daily Observer, June 17, 1915",0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
d75cae9c-4b89-51e9-82fc-991f41f07294,1915-06-17,0,North Carolina State,Charlotte,0,Asheville,7,751,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 18, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,1,0,0,5,x,,,,,,,,,,,,
6f9b9284-5c58-506c-831d-311cd8a3a36d,1915-06-17,0,North Carolina State,Greensboro,3,Raleigh,2,600,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 18, 1915",1,0,0,0,1,0,0,1,0,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,
0e4535c2-7603-562f-9026-77e328415466,1915-06-17,0,North Carolina State,Durham,8,Winston-Salem,6,400,2:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 18, 1915",5,0,0,0,0,0,1,1,1,,,,,,,,,,,,,3,0,0,0,0,0,0,0,3,,,,,,,,,,,,
795f6461-6656-5300-b0d1-c6f512903697,1915-06-18,0,North Carolina State,Charlotte,6,Asheville,5,764,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 19, 1915",0,1,0,0,1,0,0,1,3,,,,,,,,,,,,,1,1,0,0,0,0,0,2,1,,,,,,,,,,,,
a6b82ab6-8b35-5993-864e-3d2087a6169d,1915-06-18,0,North Carolina State,Greensboro,,Raleigh,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28e42bb1-4b9b-587b-bc53-1e1f57f4ade3,1915-06-18,0,North Carolina State,Durham,,Winston-Salem,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 19, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878629d5-7a20-5fbd-b61b-9cf67871e461,1915-06-19,0,North Carolina State,Charlotte,2,Asheville,7,868,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 20, 1915",0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,0,1,2,2,0,0,0,2,x,,,,,,,,,,,,
ae4a9a91-249c-59ca-bf41-225f664f35e6,1915-06-19,1,North Carolina State,Greensboro,0,Raleigh,3,1100,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 20, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,3,0,0,0,0,x,,,,,,,,,,,,
4345bcbc-b43f-5ddd-9de8-db39a3121c28,1915-06-19,2,North Carolina State,Greensboro,5,Raleigh,1,1200,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 20, 1915",1,0,0,0,0,4,0,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,
95eef373-3aaf-590c-9487-4d79ca6c6bd6,1915-06-19,1,North Carolina State,Durham,1,Winston-Salem,2,600,1:52,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 20, 1915",1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,
15e22363-c95f-578c-9456-da7ded2685b4,1915-06-19,2,North Carolina State,Durham,5,Winston-Salem,0,1000,1:20,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 20, 1915",0,0,2,2,1,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
7b100172-2d01-570b-b946-e12431633ecb,1915-06-21,1,North Carolina State,Winston-Salem,1,Charlotte,2,700,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 22, 1915",0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,0,0,1,1,0,0,0,0,x,,,,,,,,,,,,
f7589e21-505b-561f-90e0-5b60c20896b8,1915-06-21,2,North Carolina State,Winston-Salem,1,Charlotte,2,850,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 22, 1915",0,0,0,0,1,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,,,,,,,,,,,,,
83567236-0e6b-5efc-8a4d-0734a06f79ae,1915-06-21,1,North Carolina State,Greensboro,0,Durham,6,600,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 22, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,2,0,0,0,1,3,0,x,,,,,,,,,,,,
8bed6f8d-4596-5ac0-b16c-9370b9683619,1915-06-21,2,North Carolina State,Greensboro,0,Durham,1,800,1:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 22, 1915",0,0,0,0,0,0,0,,,,,,,,,,,,,,,1,0,0,0,0,0,x,,,,,,,,,,,,,,
08f8accd-50ef-5734-aa75-067ee9a11d0f,1915-06-21,1,North Carolina State,Asheville,3,Raleigh,4,800,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 22, 1915",1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,2,0,0,0,2,0,0,0,x,,,,,,,,,,,,
ceb1a14e-cf4f-5f3b-bd95-712a0df0254b,1915-06-21,2,North Carolina State,Asheville,0,Raleigh,5,1000,1:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 22, 1915",0,0,0,0,0,0,0,,,,,,,,,,,,,,,2,0,3,0,0,0,x,,,,,,,,,,,,,,
2eab52df-b2f0-5eb7-96e2-ff0c9612ddef,1915-06-22,0,North Carolina State,Winston-Salem,5,Charlotte,2,750,2:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 23, 1915",0,0,0,0,0,0,0,2,3,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,
609bafdb-f631-5941-bca3-451b96cc7db9,1915-06-22,0,North Carolina State,Greensboro,6,Durham,4,400,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 23, 1915",1,0,0,1,0,0,4,0,0,,,,,,,,,,,,,1,0,0,0,0,2,0,1,0,,,,,,,,,,,,
06154179-4c6a-5ff9-8dc2-6284aa2a1fe0,1915-06-22,0,North Carolina State,Asheville,3,Raleigh,14,700,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 23, 1915",1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,3,2,0,4,1,0,2,2,x,,,,,,,,,,,,
5c3b3861-f842-5c46-aed1-9b0c46758d92,1915-06-23,0,North Carolina State,Winston-Salem,4,Charlotte,2,750,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 24, 1915",1,0,0,0,0,1,0,2,0,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,
5265a69c-03c6-579f-93fa-1916ff3d79b5,1915-06-23,0,North Carolina State,Greensboro,2,Durham,3,700,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 24, 1915",0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,,,,,,,,,,,,
fbcc26f7-f80e-5473-a915-8520dc142ed0,1915-06-23,0,North Carolina State,Asheville,2,Raleigh,7,950,2:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150617.txt,"Charlotte Daily Observer, June 24, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,x,,,,,,,,,,,,
6458f8fc-daa0-5581-ac40-384428c92ef2,1915-06-24,0,North Carolina State,Raleigh,4,Charlotte,8,800,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 25, 1915",0,0,0,0,1,0,1,2,0,,,,,,,,,,,,,1,0,0,1,1,4,1,0,x,,,,,,,,,,,,
c17e62a5-5f2a-5765-9b18-4149dcbf4c71,1915-06-24,0,North Carolina State,Asheville,7,Durham,3,440,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 25, 1915",0,0,1,0,4,1,0,1,0,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,
37a32616-4ac0-5205-bc0b-6bb6bb87e3fb,1915-06-24,0,North Carolina State,Winston-Salem,3,Greensboro,0,500,2:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 25, 1915",0,0,0,0,0,1,1,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
8732f8ef-83e9-510c-ae03-1b7d4f264d70,1915-06-25,0,North Carolina State,Raleigh,2,Charlotte,3,1100,1:18,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 26, 1915",0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,1,1,1,0,0,0,0,0,x,,,,,,,,,,,,
9557468e-d559-56cf-8cd2-13142990d563,1915-06-25,0,North Carolina State,Asheville,6,Durham,4,480,2:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 26, 1915",1,1,1,3,0,0,0,0,0,,,,,,,,,,,,,1,0,0,0,0,1,0,2,0,,,,,,,,,,,,
d54e106e-d933-5300-9ac6-84c4c0338438,1915-06-25,0,North Carolina State,Winston-Salem,4,Greensboro,7,500,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 26, 1915",0,0,3,0,1,0,0,0,0,,,,,,,,,,,,,0,3,0,0,0,2,2,0,x,,,,,,,,,,,,
4d923985-576a-5c7d-ad5e-b7f36caa08f0,1915-06-26,0,North Carolina State,Raleigh,5,Charlotte,4,1150,2:15,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 27, 1915",0,0,0,3,1,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,0,0,0,1,3,0,0,0,0,,,,,,,,,
831492dd-e8d6-5e44-a5d3-a9d80e7399ec,1915-06-26,0,North Carolina State,Asheville,1,Durham,6,670,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 27, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,6,0,0,0,0,x,,,,,,,,,,,,
414b895a-2935-590d-8790-4df74e1bcc1e,1915-06-26,0,North Carolina State,Winston-Salem,6,Greensboro,7,1000,2:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 27, 1915",3,0,0,0,0,3,0,0,0,,,,,,,,,,,,,0,2,0,0,1,0,2,1,1,,,,,,,,,,,,
abbaf0d3-4126-5bf5-a242-c3afb77ac873,1915-06-28,0,North Carolina State,Raleigh,5,Asheville,6,458,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 29, 1915",0,2,0,0,3,0,0,0,0,,,,,,,,,,,,,0,1,0,1,0,0,0,3,1,,,,,,,,,,,,
3d5e7079-8bea-5933-b669-7e3e429af097,1915-06-28,0,North Carolina State,Durham,0,Greensboro,4,575,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 29, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,4,0,x,,,,,,,,,,,,
3962e481-e7e8-5e22-b9bc-c340fa9c5080,1915-06-28,0,North Carolina State,Charlotte,6,Winston-Salem,0,400,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 29, 1915",3,0,0,0,0,3,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ffad40f3-3b54-564d-a273-40b6a4ffa598,1915-06-29,0,North Carolina State,Raleigh,4,Asheville,5,407,1:35,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 30, 1915",0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,
678ebf6a-c714-5412-bd4e-bb259f20f4f4,1915-06-29,0,North Carolina State,Durham,7,Greensboro,1,500,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 30, 1915",0,0,0,5,1,0,1,0,0,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
326373e6-3f5f-572f-8d70-e0ead74653f7,1915-06-29,0,North Carolina State,Charlotte,2,Winston-Salem,5,500,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, June 30, 1915",0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,0,3,1,0,0,0,1,0,x,,,,,,,,,,,,
4e00c1b0-ca3c-5ad4-90d1-50d6e801feab,1915-06-30,0,North Carolina State,Raleigh,,Asheville,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, July 1, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdfbae66-318d-588f-8bd7-49f80c2ab827,1915-06-30,0,North Carolina State,Durham,4,Greensboro,6,475,1:45,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, July 1, 1915",0,1,0,0,2,0,0,0,1,,,,,,,,,,,,,0,1,1,0,3,1,0,0,x,,,,,,,,,,,,
61928258-a650-5759-bef0-d7c35a4dd69f,1915-06-30,0,North Carolina State,Charlotte,0,Winston-Salem,8,400,1:42,,,transcript/1915/1915-CDO/boxes/NCSL-19150624.txt,"Charlotte Daily Observer, July 1, 1915",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0,0,4,2,1,0,0,x,,,,,,,,,,,,
352ecd0d-783b-55c1-b894-df7ab43801fb,1915-07-01,0,North Carolina State,Charlotte,1,Asheville,6,780,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 2, 1915",0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,0,0,2,0,0,3,0,1,x,,,,,,,,,,,,
f281379a-b2a5-5952-b406-a7b465f76e65,1915-07-01,0,North Carolina State,Raleigh,3,Durham,1,550,1:25,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 2, 1915",0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
be656df5-7416-521b-a89e-84acf5c8471c,1915-07-01,0,North Carolina State,Winston-Salem,12,Greensboro,0,900,2:08,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 2, 1915",0,0,0,2,1,3,4,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
4b4bc0c1-6f02-57af-b6b7-5cb344284002,1915-07-02,0,North Carolina State,Charlotte,2,Asheville,3,677,1:30,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 3, 1915",0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,0,1,0,2,0,0,0,0,x,,,,,,,,,,,,
ad4fd0ed-5d1f-5ab6-8ad8-829863cf292e,1915-07-02,0,North Carolina State,Raleigh,1,Durham,3,400,1:40,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 3, 1915",0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,0,0,1,0,1,0,0,1,x,,,,,,,,,,,,
49e78855-c6a0-53d4-8a71-1ea8237439c4,1915-07-02,0,North Carolina State,Winston-Salem,8,Greensboro,6,700,2:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 3, 1915",1,0,2,0,1,0,0,4,0,,,,,,,,,,,,,1,2,0,2,1,0,0,0,0,,,,,,,,,,,,
9f26a7b7-161b-5ea4-9e96-4ae18e71d899,1915-07-03,0,North Carolina State,Charlotte,1,Asheville,7,661,1:55,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 4, 1915",1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,3,0,0,0,3,0,0,x,,,,,,,,,,,,
2780959f-b880-5e45-a738-71974d97be6c,1915-07-03,0,North Carolina State,Raleigh,,Durham,,,,postponed,wet grounds,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 4, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20bf5380-af8e-5a5c-b0f0-2a410370c0db,1915-07-03,0,North Carolina State,Winston-Salem,1,Greensboro,3,1000,1:50,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 4, 1915",0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,0,0,0,0,2,0,1,0,x,,,,,,,,,,,,
a5fe12e7-93f1-5050-ae5e-2cfcd0da0762,1915-07-05,1,North Carolina State,Charlotte,5,Asheville,6,1875,2:00,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 6, 1915",0,0,3,0,0,0,0,0,2,0,,,,,,,,,,,,0,0,1,0,1,0,0,0,3,1,,,,,,,,,,,
8af7fabe-3503-570c-b91c-4f0c65483c80,1915-07-05,2,North Carolina State,Charlotte,2,Asheville,2,2200,1:10,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 6, 1915",0,0,0,0,0,2,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,
b75cc4b3-c349-5e61-ac24-eba6ac8e1bcf,1915-07-05,2,North Carolina State,Raleigh,2,Durham,2,1500,3:11,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 6, 1915",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,x
b1712300-ad17-54c2-9f3f-9afc4b063364,1915-07-05,1,North Carolina State,Durham,2,Raleigh,3,700,3:05,,,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 6, 1915",1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,,,,
e9eb765f-76c7-5c85-b25f-4ca645c46343,1915-07-05,1,North Carolina State,Greensboro,,Winston-Salem,,,,postponed,rain,transcript/1915/1915-CDO/boxes/NCSL-19150701.txt,"Charlotte Daily Observer, July 6, 1915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
